gesture,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
happy,0.483491093,0.505586386,0.510865808,0.528090358,0.551308513,0.442366391,0.400597483,0.373434097,0.352377653,0.41600126,0.419538319,0.439036876,0.452135175,0.402541429,0.415470809,0.431610316,0.440745175,0.394173056,0.408718467,0.422917545,0.431377918,0.74303782,0.67600888,0.619932294,0.57279098,0.542618394,0.583111823,0.530735075,0.502938211,0.482483804,0.610741496,0.580058157,0.591758013,0.609829962,0.646380544,0.622031868,0.634231627,0.651474535,0.679663241,0.657612264,0.667871773,0.68201232
happy,0.490162075,0.511162639,0.513358772,0.529028535,0.553701162,0.457901865,0.416355252,0.390063435,0.369721353,0.428213358,0.427479595,0.443641275,0.455728501,0.411190182,0.422892511,0.434929967,0.443945408,0.399070859,0.415657252,0.426912695,0.432893723,0.751244664,0.686497688,0.630076826,0.580080986,0.549795151,0.590542376,0.53477174,0.5011518,0.476171374,0.611208379,0.586800098,0.605067074,0.628702998,0.645082057,0.627492368,0.641796768,0.661016703,0.678325415,0.662485003,0.675150871,0.690160334
happy,0.510675073,0.52859962,0.530653656,0.543890059,0.558953524,0.467547983,0.419942677,0.39165318,0.369756103,0.439859718,0.423336238,0.439635754,0.457108289,0.427583933,0.425251603,0.438776314,0.451866686,0.421604097,0.428769439,0.442160964,0.45336172,0.754792631,0.686432898,0.634283185,0.587439477,0.555021584,0.607554793,0.554898083,0.525346994,0.50346756,0.637708664,0.594801307,0.594135404,0.607831895,0.674597263,0.635996521,0.63818264,0.65381813,0.707467616,0.674641907,0.679407239,0.692913115
happy,0.545552731,0.55630815,0.551497459,0.555273175,0.563455343,0.486454189,0.431892455,0.398780316,0.372488469,0.464946806,0.439166963,0.455301225,0.472748458,0.45486021,0.436091691,0.448566079,0.463080376,0.448696017,0.438929528,0.451701134,0.464702874,0.746274829,0.680759907,0.629171848,0.579752505,0.542188108,0.613720596,0.578623533,0.563183367,0.554610252,0.650317788,0.614685774,0.613664091,0.625157297,0.688633442,0.64905566,0.647342563,0.659018874,0.720582545,0.680759668,0.679363489,0.689401865
happy,0.482520908,0.505256116,0.512877345,0.530390561,0.553802013,0.4551287,0.412365079,0.386074841,0.365094215,0.424654663,0.414588481,0.429689258,0.443491101,0.406329662,0.414338797,0.426900208,0.436525822,0.393132418,0.404718935,0.416421682,0.423674613,0.758200526,0.69762069,0.64593029,0.598197103,0.566127479,0.601580977,0.541206479,0.50937885,0.486012578,0.623425961,0.595944881,0.609701574,0.630165637,0.658009231,0.643979251,0.657696545,0.675076544,0.692103326,0.677387834,0.690772235,0.704957902
happy,0.465223342,0.488998413,0.495885968,0.516857028,0.543992341,0.437393039,0.39798528,0.372112453,0.351767659,0.407141834,0.409566551,0.425010532,0.436082065,0.389017433,0.401811481,0.413606852,0.421831399,0.3752639,0.391708791,0.403286844,0.409855098,0.753446639,0.687404394,0.629489839,0.583056927,0.555723429,0.589739561,0.532099962,0.499461502,0.474892706,0.610970676,0.590310812,0.608522534,0.629257083,0.644639611,0.63166815,0.64583534,0.663588285,0.677805543,0.667379677,0.679936528,0.693139195
happy,0.446820498,0.473389626,0.483368069,0.501078725,0.527063251,0.421582431,0.386080682,0.360728353,0.341523051,0.392330408,0.404690862,0.420479327,0.429152012,0.375196666,0.392256409,0.405783594,0.413189858,0.362399757,0.379130423,0.392537355,0.400301397,0.72838676,0.671904385,0.610384464,0.560643613,0.533272743,0.568133473,0.508401573,0.474140376,0.447523534,0.587870181,0.584807813,0.607094705,0.624624431,0.619905591,0.620063841,0.634862781,0.649725556,0.651184857,0.647871614,0.661276877,0.673661649
happy,0.49412033,0.514023542,0.52044946,0.539792657,0.561679959,0.45224458,0.408318192,0.381989956,0.361244828,0.425124913,0.411050707,0.427867204,0.444062054,0.411186606,0.414526075,0.428632051,0.440220088,0.402046233,0.410450041,0.423731953,0.434303731,0.733505547,0.665731966,0.605963111,0.556081176,0.524636149,0.575181127,0.523560643,0.49548474,0.473646343,0.60295701,0.566796422,0.578038394,0.599261165,0.638927102,0.611965656,0.625314295,0.644657433,0.67179805,0.648614109,0.660884619,0.675916076
happy,0.500563025,0.523734629,0.533604085,0.547738731,0.561150312,0.461922616,0.416220665,0.388551623,0.366447389,0.43252337,0.414684564,0.430980861,0.447889745,0.418882102,0.421599954,0.43531549,0.446377814,0.4117378,0.422092438,0.434448034,0.443122923,0.741922259,0.676898658,0.631619155,0.586755514,0.554710984,0.591192722,0.538599551,0.511520684,0.492666543,0.619112372,0.57507515,0.581091523,0.60133028,0.656498373,0.628578603,0.637910187,0.65593642,0.692918718,0.670046568,0.680768788,0.69575423
happy,0.520624042,0.53461349,0.538995266,0.550939679,0.562952518,0.479609936,0.429333329,0.396071255,0.369327486,0.454897016,0.424479693,0.439798653,0.458237529,0.440298587,0.419831872,0.433887482,0.44886604,0.430868924,0.420133412,0.433347195,0.446125835,0.7562114,0.690867543,0.631603181,0.582085431,0.54593128,0.61788249,0.567846417,0.541299641,0.523525953,0.652084708,0.600513935,0.596365333,0.610242665,0.68636471,0.634639442,0.633238494,0.646109223,0.712946415,0.665966988,0.664288163,0.674674869
happy,0.48169148,0.501698136,0.510618269,0.533581614,0.55661875,0.445955664,0.40591985,0.382635325,0.364497274,0.417214245,0.411931545,0.429126203,0.443770677,0.400876522,0.411537498,0.425928265,0.435487062,0.390352517,0.405545413,0.41798529,0.424661636,0.763427615,0.702689886,0.649896264,0.603995323,0.570925415,0.604379773,0.54589349,0.511463463,0.484400868,0.628518343,0.597294867,0.611549675,0.634353042,0.663051009,0.644341469,0.658611655,0.676820099,0.695524514,0.678171813,0.691249013,0.704914749
happy,0.486847281,0.512139916,0.524741232,0.54860276,0.573476553,0.462360263,0.423815459,0.399881184,0.380252719,0.429585636,0.407913923,0.424748302,0.442735583,0.41012907,0.412405998,0.427346885,0.438859254,0.39729014,0.408774108,0.421631932,0.429707557,0.750463784,0.688684344,0.638209105,0.591511309,0.559396327,0.588726282,0.525007486,0.488973022,0.461704433,0.612757981,0.571214736,0.585915267,0.612002969,0.647834182,0.624392688,0.638023615,0.658281744,0.680580735,0.660225749,0.674901903,0.690670371
happy,0.489514351,0.516654313,0.533381045,0.558407426,0.580960453,0.461450279,0.424988449,0.402606636,0.384599596,0.430459857,0.41528967,0.431730837,0.44838962,0.41329357,0.412968218,0.42643261,0.437514842,0.40266782,0.410547972,0.423182845,0.432429671,0.735573888,0.673127353,0.621964931,0.576661944,0.546375394,0.572443485,0.509629726,0.471815586,0.444558024,0.599341571,0.556597948,0.568704724,0.594286799,0.634297431,0.598532677,0.609636903,0.630101919,0.665491998,0.635789216,0.648863375,0.665154278
happy,0.494878441,0.520852447,0.532835126,0.55469358,0.578110695,0.468571544,0.425981373,0.398649573,0.376270354,0.43794632,0.416876376,0.433790773,0.45081678,0.419242471,0.412601501,0.426575273,0.438886464,0.406472832,0.409368873,0.422809303,0.432445914,0.730904341,0.668663383,0.607858181,0.556166589,0.523538411,0.57780081,0.513844371,0.473380268,0.444082916,0.602469921,0.563262999,0.580400705,0.604758203,0.635847449,0.602508843,0.614597917,0.634122074,0.666762471,0.63741827,0.650987327,0.667700052
happy,0.500412583,0.526091635,0.534223139,0.546983063,0.565628767,0.456297457,0.41069904,0.382439435,0.361025125,0.427962095,0.410984576,0.430453539,0.44962433,0.413937122,0.41100201,0.426514506,0.440893382,0.406095535,0.408525437,0.422865182,0.435055524,0.729370952,0.659515977,0.5992679,0.545326114,0.508119106,0.564482868,0.514395535,0.483892202,0.461925179,0.594936192,0.562705457,0.573055267,0.593955398,0.633500695,0.604815245,0.615644097,0.634233117,0.670234084,0.645179689,0.65516597,0.669774532
happy,0.501074314,0.522393942,0.529459417,0.547713459,0.565410495,0.461015075,0.41171518,0.382875144,0.361406356,0.431693673,0.411575317,0.429606438,0.448843271,0.416784585,0.415542156,0.430375934,0.443480641,0.408162415,0.415183306,0.429682761,0.441046178,0.73656255,0.665535867,0.605049908,0.551122546,0.515669584,0.579778552,0.525479972,0.493690848,0.469651312,0.610136569,0.565189421,0.570836306,0.59044075,0.646732569,0.6120646,0.62085855,0.639919817,0.680596888,0.651797652,0.661374748,0.676805317
happy,0.488024056,0.509456694,0.521939039,0.541762471,0.559498668,0.45647642,0.412295699,0.384303659,0.360817909,0.426642239,0.409162134,0.424819589,0.440900773,0.409659743,0.412341654,0.426209301,0.436469078,0.398035079,0.407572448,0.420773864,0.429701835,0.755467057,0.693101048,0.644175231,0.598066866,0.564339876,0.604015887,0.547379434,0.517197967,0.493523896,0.629698396,0.579335749,0.583665013,0.603793085,0.663087249,0.628430367,0.639236331,0.658574462,0.694403231,0.664135933,0.674990058,0.690448582
happy,0.484833419,0.50603348,0.516970754,0.54256928,0.569737136,0.456381887,0.416222364,0.391642094,0.372516483,0.427243918,0.406633675,0.421468019,0.438745737,0.409075618,0.411604613,0.425681263,0.437373191,0.395543039,0.405573368,0.418772399,0.428445965,0.743798971,0.683212042,0.629592299,0.583276212,0.554658473,0.584863603,0.525872707,0.493968785,0.468899429,0.608820379,0.567659259,0.580658495,0.604017556,0.643214107,0.62192291,0.637531698,0.656876862,0.675561607,0.657239079,0.672108293,0.68672961
happy,0.523684025,0.53765285,0.539731801,0.556144774,0.576314211,0.467492998,0.422264159,0.391824007,0.368431717,0.441708505,0.435211748,0.453451544,0.469546407,0.430911064,0.430637807,0.445028961,0.458050221,0.425750107,0.430873156,0.445056349,0.456176877,0.752736926,0.685592592,0.627159297,0.577652574,0.543963373,0.602278709,0.557142019,0.531202853,0.512905121,0.63558495,0.608665228,0.616541505,0.634261549,0.675490618,0.642987072,0.648413599,0.664047182,0.71069324,0.679497719,0.685446799,0.698498547
happy,0.532353878,0.54438746,0.545357108,0.559780359,0.57732445,0.476675659,0.419773161,0.386313498,0.358668387,0.452059329,0.42217651,0.439545989,0.458799452,0.440292448,0.421234608,0.435295522,0.450707257,0.433911979,0.425756514,0.439977497,0.45347181,0.75072974,0.68182838,0.624951363,0.570060968,0.530355692,0.615745842,0.576209962,0.560292423,0.552130759,0.650518119,0.604353845,0.599738777,0.611838996,0.687541723,0.640597939,0.639425397,0.653174341,0.717642367,0.672823131,0.672926605,0.685428023
happy,0.479688674,0.505371332,0.516151547,0.536499739,0.56214571,0.445273161,0.404454172,0.379202724,0.359086931,0.415402204,0.414268643,0.430886596,0.443765163,0.3986938,0.410073668,0.423359632,0.433428258,0.387085617,0.400901556,0.413259298,0.421364337,0.761966407,0.699224949,0.64887327,0.601768017,0.56920886,0.59810096,0.542110085,0.511056304,0.487282723,0.620993733,0.597010851,0.614081085,0.635234535,0.65823698,0.643590569,0.659882545,0.677929401,0.693115115,0.682448328,0.696613669,0.710551023
happy,0.468607724,0.495339215,0.506904125,0.528318405,0.55318898,0.448006541,0.408087552,0.383051813,0.36342597,0.416346312,0.405574113,0.41937992,0.432166904,0.395955622,0.403674901,0.415415704,0.424526125,0.380454123,0.394017994,0.405549914,0.413266182,0.747588098,0.685093701,0.633619189,0.585833669,0.554379821,0.585036457,0.523321271,0.490043521,0.46420449,0.6035344,0.569780886,0.586389422,0.609703422,0.635995865,0.618806541,0.634229183,0.654628575,0.668345451,0.653712988,0.667141557,0.682918549
happy,0.475254565,0.498252153,0.50916028,0.532636285,0.561321616,0.450675935,0.411205381,0.386357784,0.367541492,0.422277749,0.401374578,0.413660169,0.429401726,0.401613951,0.397677422,0.408763051,0.421538383,0.385816097,0.389345497,0.401057214,0.411898524,0.73656565,0.675740957,0.617731392,0.569659233,0.538865805,0.570080876,0.512647152,0.479306608,0.452958822,0.589331508,0.568791747,0.58970201,0.612200499,0.622607112,0.61639607,0.635706365,0.652771056,0.656427145,0.653731883,0.67001003,0.682512105
happy,0.523897231,0.542999029,0.544083774,0.551914215,0.565229356,0.484936148,0.434743136,0.403158545,0.378375232,0.459445208,0.429838836,0.442129016,0.45916006,0.443059027,0.423315614,0.433906347,0.44798404,0.431511402,0.423142284,0.434542656,0.446329832,0.756992936,0.693438888,0.635303915,0.582939148,0.546118438,0.604825139,0.555682778,0.527758956,0.509433031,0.63389653,0.586344063,0.581481218,0.593161702,0.66806376,0.619301796,0.615194321,0.626351893,0.696911514,0.652879179,0.647782028,0.654666603
happy,0.503687143,0.52220726,0.526874661,0.543478847,0.563219249,0.470307231,0.423398346,0.395306468,0.372717381,0.440869689,0.423189253,0.438355029,0.454502046,0.423373342,0.423336118,0.435937107,0.447637349,0.411247849,0.421812832,0.434017777,0.442627907,0.768242121,0.703042269,0.646704137,0.597371817,0.563537121,0.610435188,0.552012742,0.51778245,0.493070096,0.634353161,0.593310595,0.602481008,0.623112977,0.666522145,0.635875046,0.644567668,0.662352324,0.696620762,0.671369433,0.683163106,0.698948741
happy,0.470394552,0.497553378,0.509342253,0.529156983,0.552352309,0.443442822,0.404959679,0.381759226,0.364394814,0.413948357,0.407042056,0.42155087,0.434489459,0.395547181,0.400051504,0.413680255,0.424851656,0.381957591,0.389817089,0.403355598,0.414200753,0.73334378,0.676336527,0.630140662,0.584357321,0.550418496,0.57468605,0.514603794,0.48049739,0.453170747,0.594637513,0.571837485,0.590960622,0.612604797,0.62846446,0.616822302,0.634527206,0.653276861,0.662349224,0.652970493,0.667265892,0.681355476
happy,0.484731108,0.50793606,0.516153514,0.536379278,0.564145327,0.458393186,0.419043511,0.39390406,0.373636186,0.427249491,0.41077587,0.427176714,0.444259465,0.408789486,0.411651641,0.425122291,0.435987383,0.395356804,0.405846775,0.41827482,0.426638216,0.744185865,0.675561786,0.618050635,0.568256974,0.540648162,0.582121611,0.519941688,0.483162105,0.456183374,0.606188774,0.56148988,0.575414777,0.601542413,0.640242338,0.610116124,0.625160813,0.646945715,0.672317624,0.647758543,0.662330449,0.678892493
happy,0.550248146,0.56275624,0.554357469,0.556681395,0.562244236,0.490000308,0.432880074,0.399407506,0.371891379,0.466841102,0.425409585,0.430912405,0.444461763,0.453848928,0.419347942,0.423523456,0.433285117,0.44677335,0.422575027,0.425116062,0.430961668,0.763206303,0.691613793,0.631101072,0.575624466,0.538205564,0.617219746,0.574720621,0.554480076,0.540338695,0.652652502,0.604877889,0.588018596,0.585161328,0.687373459,0.631680489,0.612603784,0.607964873,0.711872041,0.659651577,0.637467861,0.627203465
happy,0.52292484,0.540244818,0.55031693,0.566191733,0.582009554,0.488660067,0.43932876,0.409123927,0.386693925,0.461670667,0.431162417,0.436002314,0.450384945,0.444707751,0.422738791,0.425225824,0.434995115,0.434413075,0.424066961,0.428188175,0.434634328,0.757801175,0.690432727,0.631062865,0.579956532,0.543526471,0.608497858,0.554217756,0.522886276,0.500580311,0.638359189,0.586892962,0.571085989,0.570438623,0.672645092,0.619202316,0.597082019,0.588020384,0.701067984,0.655923367,0.633740902,0.621138632
happy,0.503355086,0.523587227,0.53529942,0.552787662,0.573038101,0.474754423,0.428235054,0.402354568,0.382529199,0.444638014,0.41840148,0.436114073,0.45684734,0.427493691,0.421133578,0.436725289,0.450906903,0.416000724,0.418570757,0.433356494,0.444221437,0.754026055,0.689888954,0.640010476,0.591876447,0.555140257,0.597189724,0.537458301,0.501076818,0.474867076,0.624461532,0.573282599,0.582385421,0.607210517,0.661533713,0.627202511,0.638768077,0.657933712,0.696881711,0.670326054,0.683585763,0.699849308
happy,0.483302623,0.504820287,0.514886975,0.538324893,0.564622998,0.460317641,0.420892984,0.395829558,0.374901354,0.42872858,0.408656925,0.426941276,0.444648892,0.408760905,0.411588609,0.425784469,0.435389489,0.393063545,0.403878272,0.416934639,0.423686028,0.760405362,0.700083673,0.646366656,0.598601103,0.563563406,0.600494087,0.534726381,0.496363282,0.467984617,0.625038266,0.569512546,0.58421886,0.612919271,0.658709228,0.626001596,0.643456459,0.665534794,0.691416264,0.662869751,0.680096328,0.698119521
call me,0.215110689,0.241294861,0.28059718,0.306807935,0.311317533,0.294107467,0.345204651,0.325452149,0.307964712,0.287528008,0.339021981,0.319198877,0.30389294,0.281967402,0.333494097,0.315022111,0.297213465,0.276365995,0.314721435,0.333946526,0.353532225,0.554901361,0.515302896,0.47081852,0.431231886,0.391290545,0.471496969,0.508963406,0.520929933,0.510665298,0.498876482,0.538116097,0.546917319,0.53986901,0.53312993,0.57054162,0.573443353,0.563896596,0.56875664,0.598809302,0.619347811,0.633852124
call me,0.21981588,0.245342046,0.285764754,0.31067881,0.311631978,0.3138704,0.358450502,0.337904721,0.320899278,0.306451529,0.348336816,0.329258353,0.31489715,0.296941787,0.337700844,0.321518689,0.306848109,0.286937863,0.322769254,0.341494143,0.359647542,0.558619678,0.516534805,0.475751907,0.437762558,0.397132576,0.483063132,0.535963535,0.544195116,0.531806946,0.511538565,0.564542174,0.568675041,0.55778563,0.545632422,0.592437983,0.59387356,0.581854045,0.580808878,0.60985136,0.629661262,0.644170761
call me,0.23975122,0.268447518,0.307724744,0.332246751,0.335734546,0.330081135,0.37188825,0.353173524,0.336967498,0.322217911,0.361297309,0.343610615,0.330184579,0.312820345,0.350165665,0.334357023,0.320070237,0.303334564,0.336958587,0.353954703,0.370362312,0.551979899,0.515556335,0.478662044,0.444218904,0.406843305,0.480097622,0.530796289,0.540001988,0.528072298,0.505903065,0.559242368,0.564611554,0.553628564,0.538075566,0.586705387,0.587947011,0.575567126,0.571894884,0.604280114,0.625786066,0.641819477
call me,0.2688272,0.291886836,0.32598719,0.344765484,0.344287574,0.35004288,0.393945068,0.376270324,0.359654725,0.346840709,0.386870444,0.369516611,0.355832815,0.341717869,0.379160076,0.364149779,0.349285454,0.335703552,0.36671558,0.383371562,0.398738116,0.534034312,0.493224353,0.452645332,0.415872842,0.380353808,0.453378499,0.498892903,0.508798659,0.49629584,0.480875611,0.52601254,0.533730447,0.525859058,0.514580011,0.554493308,0.561335683,0.555216193,0.549521208,0.576017022,0.594539642,0.608054996
call me,0.250837713,0.279626369,0.321906656,0.348954171,0.353600144,0.350564301,0.386202455,0.365860701,0.350448042,0.343173236,0.375762582,0.356803358,0.343783885,0.331821978,0.363112956,0.34549734,0.331431776,0.319381684,0.349398136,0.364838541,0.380224258,0.4893547,0.450930864,0.416406393,0.385205537,0.348466277,0.422273725,0.483355522,0.48932305,0.474363327,0.44813329,0.507782638,0.509886026,0.496593356,0.480350912,0.533598602,0.534300566,0.521168172,0.514505506,0.550948381,0.574324906,0.591932356
call me,0.278822124,0.302037418,0.335831285,0.357627064,0.360370547,0.36463362,0.397791654,0.378586322,0.364437014,0.357885391,0.387421399,0.370003223,0.358727455,0.347644776,0.376085103,0.359475464,0.347281903,0.33701849,0.364525348,0.379223287,0.39399603,0.502518475,0.468216181,0.434504628,0.403374881,0.368836641,0.434814692,0.494251698,0.502316594,0.488945931,0.45846346,0.520432174,0.523664355,0.510885298,0.489679039,0.54762131,0.548090041,0.534437597,0.523472726,0.560723603,0.583000422,0.599924445
call me,0.269860029,0.29175508,0.321053594,0.338387221,0.338532358,0.345794171,0.386704504,0.369586438,0.354143888,0.342281669,0.380617678,0.364323169,0.351691931,0.33691442,0.374033868,0.358965486,0.344909191,0.331415385,0.363944948,0.381042808,0.397207975,0.541312158,0.502634883,0.462731659,0.426944971,0.393475533,0.454261512,0.49654004,0.507879555,0.498413712,0.478355438,0.52300185,0.530922174,0.522611618,0.509445727,0.550830722,0.557146847,0.550037205,0.543083251,0.571402729,0.589883208,0.6031335
call me,0.257144451,0.279317111,0.312274039,0.330933988,0.331728309,0.33950299,0.383884043,0.366090715,0.348134726,0.336447775,0.377093732,0.359583616,0.345196277,0.331060767,0.368667424,0.353916317,0.338417739,0.324042916,0.356720865,0.373420507,0.387986898,0.551102757,0.509881139,0.467152476,0.429760993,0.39281559,0.470080823,0.513307154,0.523569942,0.5107252,0.49846065,0.53860718,0.546562076,0.538170159,0.533013165,0.568315983,0.57288748,0.564291656,0.568346858,0.593341231,0.61082232,0.622766376
call me,0.242504805,0.268875182,0.30668658,0.328502715,0.326630682,0.340032965,0.377699554,0.357414186,0.340923309,0.33356443,0.367227763,0.34861654,0.335337907,0.32410866,0.353853106,0.337599337,0.323718518,0.313785613,0.345023394,0.36189729,0.377592444,0.56008774,0.517933369,0.476629257,0.438298345,0.400690705,0.490073979,0.542682111,0.548742235,0.536775053,0.520690978,0.570868134,0.574084342,0.563438177,0.555161893,0.598899305,0.599291325,0.586625278,0.589708328,0.61596024,0.634574771,0.647735357
call me,0.243846163,0.275485784,0.316332549,0.34167695,0.344662845,0.344055146,0.374187231,0.35521248,0.340952098,0.333554804,0.36184153,0.345065057,0.332211614,0.319621563,0.345396489,0.330980808,0.318316519,0.304427177,0.330977142,0.344177574,0.356461674,0.550569713,0.515630007,0.483873934,0.450577855,0.413813949,0.509392679,0.565894067,0.566253006,0.549994648,0.540722847,0.590394616,0.587628186,0.573605061,0.573020637,0.613507032,0.610172868,0.595914721,0.603960514,0.632145643,0.653787851,0.66976577
call me,0.244306475,0.27477321,0.315957159,0.34161225,0.345469266,0.340364128,0.37769714,0.35761717,0.342988878,0.332214296,0.365825713,0.347632736,0.334153593,0.321610451,0.352497548,0.336919934,0.323173553,0.309762299,0.336985141,0.349874794,0.361576974,0.553040147,0.518043041,0.485965818,0.451893628,0.414460063,0.50066793,0.552388728,0.555865467,0.540040195,0.529361427,0.575940847,0.576473415,0.563430607,0.561725676,0.601967275,0.601203799,0.588582098,0.593243897,0.622731268,0.645569801,0.66368556
call me,0.25248301,0.281759918,0.320664018,0.343446791,0.347388059,0.341202706,0.381881773,0.362238854,0.349179983,0.331907034,0.371085525,0.351298392,0.337930173,0.321520448,0.360140324,0.341654569,0.327393025,0.31121698,0.342763901,0.3589378,0.375004739,0.531805456,0.500521123,0.467767656,0.433031976,0.395473599,0.4648031,0.518653274,0.52721715,0.514820278,0.488639832,0.543936133,0.549818397,0.538415611,0.519237578,0.570871353,0.574462771,0.562513709,0.552782774,0.588912845,0.613311529,0.631190062
call me,0.254766911,0.281306207,0.318511933,0.341773808,0.346364588,0.342949808,0.382782251,0.362629473,0.347507656,0.335689813,0.373490155,0.354309827,0.341614574,0.326013595,0.362996638,0.346042156,0.332390338,0.316008687,0.348189712,0.364345551,0.380737156,0.530255854,0.496813953,0.460700035,0.42740193,0.392173469,0.453835219,0.507524014,0.515367985,0.501223445,0.478373259,0.534373224,0.538948059,0.527374983,0.51023674,0.561931729,0.563581347,0.550971866,0.544587135,0.578570366,0.600524843,0.617019475
call me,0.250535905,0.279149711,0.319099873,0.343444943,0.347720653,0.344558835,0.384236634,0.362385899,0.347450674,0.336382806,0.373556048,0.352561712,0.341509193,0.325659275,0.364540458,0.346373647,0.332611173,0.314938337,0.349458396,0.366902053,0.384831339,0.529095531,0.496367514,0.463043481,0.429294348,0.391402841,0.451200247,0.508776486,0.519215882,0.503375411,0.470929146,0.53436619,0.543285251,0.532008588,0.501035035,0.560754776,0.567306638,0.556447327,0.535294294,0.57220751,0.596121788,0.613719106
call me,0.265081614,0.286081135,0.314454645,0.331816167,0.334240139,0.341650516,0.385670274,0.370891094,0.354488552,0.340205461,0.381663084,0.365877062,0.351523191,0.337100506,0.376166165,0.362484336,0.348148823,0.332437962,0.366438001,0.385850549,0.403152525,0.50873369,0.469492495,0.428224772,0.392942667,0.359744936,0.428518385,0.462073296,0.474805892,0.469186366,0.451943487,0.486511707,0.499165356,0.495985806,0.483422995,0.51597172,0.529804051,0.530258954,0.516839921,0.540926874,0.559606731,0.573253751
call me,0.266925812,0.289547294,0.322828323,0.343087196,0.342019469,0.345926166,0.393380374,0.373981625,0.357824385,0.340898275,0.386091501,0.365707576,0.349730104,0.334148854,0.374928713,0.357283384,0.3402991,0.327542931,0.364071459,0.383675128,0.400826216,0.524194717,0.486603975,0.443421602,0.405847222,0.367973208,0.438174129,0.487950534,0.499970704,0.486748278,0.465125352,0.514301419,0.523329556,0.513661981,0.498765349,0.544478297,0.55036664,0.541301191,0.535087109,0.564971209,0.584964335,0.599164426
call me,0.264959276,0.287896484,0.322034091,0.342337757,0.340566009,0.343964934,0.392854363,0.373347282,0.356002867,0.339193672,0.384402215,0.365974903,0.351853043,0.33284992,0.374394268,0.357480615,0.341847867,0.327476531,0.364577442,0.384221345,0.402006239,0.523846209,0.484387517,0.442222089,0.404895008,0.368143857,0.437982202,0.48577407,0.498510867,0.487441063,0.463469386,0.513553023,0.521442711,0.5114066,0.496952295,0.543707907,0.549058497,0.539587855,0.533630788,0.562625051,0.581884682,0.595969498
call me,0.258994013,0.285256654,0.32435441,0.346950769,0.346811205,0.347656876,0.393029988,0.373370588,0.357527971,0.340359479,0.384076774,0.363574088,0.348852813,0.332076967,0.373884559,0.355355591,0.339009732,0.324181646,0.35854882,0.376330584,0.393737793,0.532230079,0.495572001,0.454043984,0.415677309,0.3769795,0.454081297,0.508234501,0.519107878,0.50654906,0.478484571,0.53413403,0.541613758,0.532393992,0.510781407,0.563832283,0.56723088,0.556395471,0.546534479,0.581478775,0.603922248,0.620817721
call me,0.254554242,0.283713996,0.323967189,0.348864228,0.35201174,0.342288524,0.390270889,0.369888842,0.354045749,0.334442139,0.380761862,0.361186415,0.347074419,0.326555163,0.370721161,0.353210837,0.337996036,0.319246203,0.355922341,0.374341011,0.392254889,0.557500422,0.522298992,0.482064813,0.4436782,0.405133545,0.478787452,0.527714372,0.539714098,0.52880168,0.502464831,0.556272507,0.565591633,0.554503143,0.534325004,0.585021853,0.590564489,0.578978896,0.569267154,0.604733586,0.628126264,0.644568682
call me,0.262557179,0.286420166,0.322079182,0.345267504,0.346936435,0.332998395,0.382902563,0.365668684,0.349939942,0.32709378,0.377467245,0.359807104,0.346076399,0.321958244,0.36798209,0.35221833,0.337747574,0.318481296,0.358370841,0.379225343,0.39989844,0.565753996,0.528256118,0.483844995,0.445132643,0.40792945,0.467341036,0.508801937,0.525319755,0.514836192,0.491462201,0.536642253,0.548496902,0.541492879,0.52369982,0.566420794,0.573427796,0.566012621,0.559320807,0.587128699,0.606584251,0.619924843
call me,0.254047036,0.27935642,0.317885816,0.33928895,0.338904917,0.344270796,0.391573042,0.371791422,0.35526219,0.337064624,0.382123768,0.362584889,0.347070128,0.328190476,0.369913429,0.353144318,0.337115824,0.318796664,0.356439948,0.376821846,0.395311236,0.550926089,0.509610593,0.465013951,0.425108105,0.385841489,0.479636908,0.528355896,0.537599087,0.526133478,0.509296834,0.5578053,0.562718987,0.55275923,0.543785453,0.586768329,0.588410914,0.576849461,0.579481304,0.606244147,0.624257147,0.637371361
call me,0.255390048,0.280958056,0.318781704,0.340038836,0.339365214,0.345627904,0.391752005,0.372761011,0.355565608,0.339163184,0.382683128,0.364565879,0.348879814,0.330747366,0.371401876,0.356684506,0.341417432,0.321359158,0.356813073,0.376344442,0.394278973,0.550159037,0.507906556,0.464808047,0.425115526,0.386271149,0.484158307,0.530139327,0.537007034,0.525549233,0.517386913,0.558760881,0.561097205,0.551386178,0.553055167,0.587253332,0.587442756,0.576311707,0.587492585,0.611168027,0.627376676,0.63785094
call me,0.254706442,0.282442153,0.319914073,0.340446472,0.337963253,0.347538173,0.390762597,0.371737599,0.35438031,0.340526819,0.380569458,0.363164127,0.348852098,0.331707299,0.370586962,0.355745167,0.341028214,0.322310686,0.358181357,0.377277315,0.394934833,0.549590647,0.507753432,0.466485262,0.425906062,0.387460768,0.485611379,0.531030834,0.537651718,0.525733709,0.517368078,0.55711484,0.56076926,0.550312877,0.551942468,0.582953274,0.585740864,0.575898528,0.585946202,0.609947145,0.627343416,0.637711346
